MeetID,Name,Sex,Division,BodyweightKg,WeightClassKg,WeightClass,BestSquatKg,BestBenchKg,BestDeadliftKg,TotalKg,Place,Wilks
7021,Tara Highbaugh,Female,R-O,63.1,72,5: 72kg,,92.5,150,,DQ,
7021,Kloie Doublin,Female,R-T2,68,72,5: 72kg,142.5,90,175.5,408,1,414.22
7021,Natalie Richardson,Female,R-T2,71.4,72,5: 72kg,142.5,77.5,162.5,382.5,2,375.43
7021,Abigail Saunders,Female,R-T2,68.6,72,5: 72kg,112.5,47.5,142.5,302.5,3,305.21
7021,Lexus Suddieth,Female,R-T2,67,72,5: 72kg,102.5,55,130,287.5,4,295
7021,Kyra Whitlock,Female,R-T2,65.4,72,5: 72kg,90,42.5,100,232.5,5,242.81
7021,Lydia Mele,Female,R-T3,71.2,72,5: 72kg,132.5,77.5,167.5,377.5,1,371.22
7021,Jessica Moore,Female,R-T3,69.3,72,5: 72kg,130,72.5,152.5,355,2,355.64
7021,Amanda Zielinski,Female,R-T3,69.1,72,5: 72kg,125,75,145,345,3,346.32
7021,Jessica Chapman,Female,R-T3,70.7,72,5: 72kg,137.5,60,142.5,340,4,335.95
7021,Allison Haney,Female,R-T3,69.4,72,5: 72kg,100,65,162.5,327.5,5,327.76
7028,Sophia Darawal,Female,R-G,70.37,72,5: 72kg,87.5,45,112.5,245,1,242.86
7028,Gina Hensley,Female,R-JR,70.4,72,5: 72kg,175,92.5,185,452.5,1,448.41
7028,Nicole Higgins,Female,R-JR,67.23,72,5: 72kg,155,85,187.5,427.5,2,437.57
7028,Ashleigh Uhl,Female,R-JR,69.82,72,5: 72kg,147.5,97.5,180,425,3,423.56
7028,Sydney Atkinson,Female,R-JR,67.93,72,5: 72kg,145,82.5,187.5,415,4,421.64
7028,Jasmyn Penn,Female,R-JR,70.27,72,5: 72kg,145,87.5,175,407.5,5,404.33
7028,Christina Choulagh,Female,R-JR,69.68,72,5: 72kg,142.5,85,170,397.5,6,396.7
7028,Lindsey Raker,Female,R-JR,70.96,72,5: 72kg,140,80,172.5,392.5,7,386.86
7028,Brook McCluskey,Female,R-JR,71.1,72,5: 72kg,137.5,82.5,170,390,8,383.88
7028,Kayla Ferber,Female,R-JR,66.57,72,5: 72kg,135,80,167.5,382.5,9,394.32
7028,Elizabeth Turner,Female,R-JR,70.14,72,5: 72kg,137.5,80,152.5,370,10,367.59
7028,Kodi Humphrey,Female,R-JR,70.7,72,5: 72kg,142.5,70,157.5,370,11,365.59
7028,Cayti Neff,Female,R-JR,69.15,72,5: 72kg,130,77.5,157.5,365,12,366.21
7028,Elizabeth Jones,Female,R-JR,71.66,72,5: 72kg,122.5,82.5,155,360,13,352.49
7028,Jessica Chapman,Female,R-JR,70.89,72,5: 72kg,135,65,147.5,347.5,14,342.73
7028,Rebecca Pranger,Female,R-JR,69.52,72,5: 72kg,135,65,145,345,15,344.86
7028,Allison Haney,Female,R-JR,70.53,72,5: 72kg,110,70,160,340,16,336.5
7028,Nichole Weinsheimer,Female,R-JR,70.28,72,5: 72kg,127.5,62.5,142.5,332.5,17,329.88
7028,Priscilla Ribic,Female,R-M1,71.22,72,5: 72kg,147.5,115,190,452.5,1,444.89
7028,Crystal McCullough,Female,R-M1,71.32,72,5: 72kg,150,80,177.5,407.5,2,400.27
7028,Melody Miller,Female,R-M1,69.77,72,5: 72kg,140,92.5,162.5,395,3,393.86
7028,Leah Lutz,Female,R-M1,70.74,72,5: 72kg,150,87.5,155,392.5,4,387.67
7028,Tracy Cook,Female,R-M1,70.08,72,5: 72kg,132.5,77.5,165,375,5,372.77
7028,Amy Vance,Female,R-M1,67.84,72,5: 72kg,142.5,72.5,157.5,372.5,6,378.82
7028,Cynthia Line,Female,R-M1,69.16,72,5: 72kg,135,77.5,157.5,370,7,371.19
7028,Andrea Richards,Female,R-M1,69.43,72,5: 72kg,135,85,145,365,8,365.18
7028,Amy Noraka,Female,R-M1,68.34,72,5: 72kg,130,82.5,135,347.5,9,351.55
7028,Jennifer Kroken,Female,R-M1,71.42,72,5: 72kg,122.5,72.5,127.5,322.5,10,316.48
7028,Krista Dornbush,Female,R-M1,70.14,72,5: 72kg,,72.5,150,,DQ,
7028,Suzanne LaForge,Female,R-M2,64.4,72,5: 72kg,140,75,180,395,1,417.26
7028,Kristine Kobza,Female,R-M2,70.27,72,5: 72kg,137.5,80,172.5,390,2,386.96
7028,Donna Truax,Female,R-M2,64.64,72,5: 72kg,112.5,70,157.5,340,3,358.17
7028,Natasha Atkinson,Female,R-M2,69.82,72,5: 72kg,110,75,137.5,322.5,4,321.41
7028,Gretchen Patsios,Female,R-M2,71.6,72,5: 72kg,97.5,72.5,122.5,292.5,5,286.56
7028,Patty Takayama-Zannini,Female,R-M2,65.56,72,5: 72kg,105,50,135,290,6,302.32
7028,Alma Kimura,Female,R-M3,69.95,72,5: 72kg,110,57.5,148.5,316,1,314.53
7028,Jane Freeman,Female,R-M3,69.24,72,5: 72kg,90,45,107.5,242.5,2,243.08
7028,Robin Forstat,Female,R-M3,68.42,72,5: 72kg,72.5,50,105,227.5,3,229.96
7028,Judy Woodson,Female,R-M3,71.3,72,5: 72kg,55,50,117.5,222.5,4,218.59
7028,Sandra Kasabuske,Female,R-M3,64.21,72,5: 72kg,72.5,40,100,212.5,5,224.97
7028,Gail Moore,Female,R-M4,70.03,72,5: 72kg,92.5,65,115,272.5,1,271.01
7028,Leona Senyk,Female,R-M5,69.65,72,5: 72kg,,30,42.5,,DQ,
7028,Kimberly Walford,Female,R-O,70.91,72,5: 72kg,188,115,246,549,1,541.37
7028,Chelsea Savit,Female,R-O,71.98,72,5: 72kg,177.5,122.5,202.5,502.5,2,490.55
7028,Kloie Doublin,Female,R-O,71.88,72,5: 72kg,172.5,105,202.5,480,3,469.02
7028,Rori Alter,Female,R-O,70.79,72,5: 72kg,165,117.5,195,477.5,4,471.4
7028,Ellen Liverpool,Female,R-O,71.12,72,5: 72kg,180,80,197.5,457.5,5,450.24
7028,Gina Hensley,Female,R-O,70.4,72,5: 72kg,175,92.5,185,452.5,6,448.41
7028,Priscilla Ribic,Female,R-O,71.22,72,5: 72kg,147.5,115,190,452.5,7,444.89
7028,Stefani Dunn,Female,R-O,70.32,72,5: 72kg,155,97.5,177.5,430,8,426.44
7028,Cassandra Garcilaso,Female,R-O,71.31,72,5: 72kg,147.5,90,192.5,430,9,422.41
7028,Erin Kyle,Female,R-O,65.94,72,5: 72kg,155,80,192.5,427.5,10,443.77
7028,Melanie Henderson,Female,R-O,70.75,72,5: 72kg,150,90,187.5,427.5,11,422.2
7028,Ashleigh Uhl,Female,R-O,69.82,72,5: 72kg,147.5,97.5,180,425,12,423.56
7028,Sophia Triche,Female,R-O,71.4,72,5: 72kg,157.5,90,172.5,420,13,412.24
7028,Alice Zheng,Female,R-O,66.24,72,5: 72kg,157.5,80,177.5,415,14,429.37
7028,Kelly Lenahan,Female,R-O,70.23,72,5: 72kg,150,80,185,415,15,411.93
7028,Julie Brookfield,Female,R-O,71.27,72,5: 72kg,152.5,92.5,170,415,16,407.83
7028,Alyssa Maniscalco,Female,R-O,70.05,72,5: 72kg,155,85,172.5,412.5,17,410.17
7028,Kathryn Mazza,Female,R-O,71.69,72,5: 72kg,155,95,160,410,18,401.33
7028,Tisha Payne,Female,R-O,68.65,72,5: 72kg,152.5,80,175,407.5,19,410.94
7028,Sarah Skinner,Female,R-O,68.77,72,5: 72kg,132.5,102.5,172.5,407.5,20,410.43
7028,Marcia Darbouze,Female,R-O,70.72,72,5: 72kg,147.5,80,180,407.5,21,402.57
7028,Crystal McCullough,Female,R-O,71.32,72,5: 72kg,150,80,177.5,407.5,22,400.27
7028,Mary Campbell,Female,R-O,68.93,72,5: 72kg,152.5,87.5,165,405,23,407.25
7028,Katherine Funkhouser,Female,R-O,67.97,72,5: 72kg,145,70,185,400,24,406.23
7028,Brenna Bulach,Female,R-O,68.26,72,5: 72kg,147.5,82.5,170,400,25,405
7028,Maura McCarthy,Female,R-O,70.88,72,5: 72kg,150,85,165,400,26,394.55
7028,Christina Choulagh,Female,R-O,69.68,72,5: 72kg,142.5,85,170,397.5,27,396.7
7028,Dawn Tyson,Female,R-O,71.3,72,5: 72kg,147.5,90,157.5,395,28,388.07
7028,Leah Lutz,Female,R-O,70.74,72,5: 72kg,150,87.5,155,392.5,29,387.67
7028,Savannah Maxwell,Female,R-O,70.88,72,5: 72kg,157.5,80,155,392.5,30,387.15
7028,Erica Folk,Female,R-O,69.04,72,5: 72kg,140,75,175,390,31,391.73
7028,Joyce Caliendo,Female,R-O,70.68,72,5: 72kg,142.5,62.5,177.5,382.5,32,378.01
7028,Shedna Kimble,Female,R-O,69.63,72,5: 72kg,130,80,170,380,33,379.43
7028,Brieanna Brink,Female,R-O,69.8,72,5: 72kg,145,67.5,167.5,380,34,378.79
7028,Rebecca Wilder,Female,R-O,69.96,72,5: 72kg,142.5,82.5,155,380,35,378.19
7028,Helen Lewis-Rzeszutek,Female,R-O,68.5,72,5: 72kg,152.5,82.5,142.5,377.5,36,381.27
7028,Tracy Cook,Female,R-O,70.08,72,5: 72kg,132.5,77.5,165,375,37,372.77
7028,Julianna King,Female,R-O,70.12,72,5: 72kg,145,65,165,375,38,372.63
7028,Amy Vance,Female,R-O,67.84,72,5: 72kg,142.5,72.5,157.5,372.5,39,378.82
7028,Alexandria Cassella,Female,R-O,70.49,72,5: 72kg,127.5,80,165,372.5,40,368.81
7028,Nicole Scott,Female,R-O,70.65,72,5: 72kg,130,90,152.5,372.5,41,368.24
7028,Katrina Parsons,Female,R-O,69.99,72,5: 72kg,125,77.5,165,367.5,42,365.64
7028,Katherine Long,Female,R-O,70.75,72,5: 72kg,132.5,67.5,167.5,367.5,43,362.95
7028,Kristin Savage,Female,R-O,71.38,72,5: 72kg,130,92.5,145,367.5,44,360.78
7028,Jamie Simon,Female,R-O,67.02,72,5: 72kg,132.5,75,157.5,365,45,374.44
7028,Takenya McGregor,Female,R-O,67.49,72,5: 72kg,132.5,72.5,160,365,46,372.57
7028,Esther Scott,Female,R-O,70.18,72,5: 72kg,132.5,80,152.5,365,47,362.48
7028,Isha Tohill,Female,R-O,70.31,72,5: 72kg,142.5,80,142.5,365,48,362.02
7028,Meghan Bradsher,Female,R-O,65.99,72,5: 72kg,125,72.5,165,362.5,49,376.09
7028,Theresa Baccielo,Female,R-O,70.2,72,5: 72kg,130,82.5,147.5,360,50,357.44
7028,Ashley Yost,Female,R-O,71.34,72,5: 72kg,147.5,67.5,145,360,51,353.55
7028,Elizabeth Jones,Female,R-O,71.66,72,5: 72kg,122.5,82.5,155,360,52,352.49
7028,Alese Smith,Female,R-O,68.97,72,5: 72kg,137.5,62.5,157.5,357.5,53,359.34
7028,Jessica Pietrowicz,Female,R-O,69.8,72,5: 72kg,130,70,157.5,357.5,54,356.36
7028,Mary Dempsey,Female,R-O,67.65,72,5: 72kg,120,72.5,162.5,355,55,361.75
7028,Hannah Malcomb,Female,R-O,68.62,72,5: 72kg,132.5,65,157.5,355,56,358.11
7028,Caitlyn Fardella,Female,R-O,70.82,72,5: 72kg,140,57.5,152.5,350,57,345.43
7028,Amy Noraka,Female,R-O,68.34,72,5: 72kg,130,82.5,135,347.5,58,351.55
7028,Vanessa Schaffer,Female,R-O,69.19,72,5: 72kg,122.5,65,157.5,345,59,346
7028,Ann Cassell,Female,R-O,70.67,72,5: 72kg,120,82.5,142.5,345,60,340.99
7028,Camille Chow,Female,R-O,67.24,72,5: 72kg,122.5,60,160,342.5,61,350.53
7028,Rachele Lehmann,Female,R-O,70.27,72,5: 72kg,117.5,67.5,155,340,62,337.35
7028,Jennifer Kroken,Female,R-O,71.42,72,5: 72kg,122.5,72.5,127.5,322.5,63,316.48
7028,Carlyn Todorow,Female,R-O,64.58,72,5: 72kg,135,85,,,DQ,
7028,Lauren Parrinello,Female,R-O,65.48,72,5: 72kg,137.5,,,,DQ,
7028,Soraya Selamie,Female,R-O,70.54,72,5: 72kg,160,92.5,,,DQ,
7028,Chelsea Nkwodimmah,Female,R-O,71.11,72,5: 72kg,,85,192.5,,DQ,
7028,Elena Hernandez,Female,R-T1,68.76,72,5: 72kg,112.5,47.5,130,290,1,292.12
7028,Jadyn Perhonitch,Female,R-T1,70.9,72,5: 72kg,117.5,50,122.5,290,2,285.99
7028,Ariel Brinker,Female,R-T1,69.38,72,5: 72kg,80,42.5,87.5,210,3,210.21
7028,Julianna King,Female,R-T2,70.12,72,5: 72kg,145,65,165,375,1,372.63
7028,Meila Yamamura,Female,R-T2,71.4,72,5: 72kg,115,75,130,320,2,314.09
7028,Allison Broadhurst,Female,R-T2,70.37,72,5: 72kg,,70,125,,DQ,
7028,Kloie Doublin,Female,R-T3,71.88,72,5: 72kg,172.5,105,202.5,480,1,469.02
7028,Ayla Thurstan,Female,R-T3,71.23,72,5: 72kg,142.5,95,157.5,395,2,388.32
7028,Joyce Caliendo,Female,R-T3,70.68,72,5: 72kg,142.5,62.5,177.5,382.5,3,378.01
7028,Brianna Diaz,Female,R-T3,70.35,72,5: 72kg,137.5,65,152.5,355,4,351.96
7028,Erin Sherlock,Female,R-T3,71.78,72,5: 72kg,120,55,127.5,302.5,5,295.85
7028,Paige Plant,Female,R-T3,66.35,72,5: 72kg,100,60,120,280,6,289.35
7015,Sarah Hunt,Female,R-T1,77.5,84,6: 84kg,102.5,55,115,272.5,1,253.93
7015,Lacey Winters,Female,R-T3,81.5,84,6: 84kg,140,75,170,385,1,348.73
7015,Julia Shropshire,Female,R-JR,82.1,84,6: 84kg,157.5,80,185,422.5,1,381.21
7015,Gina Aversa,Female,R-JR,78.7,84,6: 84kg,155,75,190,420,2,387.88
7015,Pomrening Stacie,Female,R-JR,81.1,84,6: 84kg,145,97.5,175,417.5,3,379.17
7015,Stephanie Mahan,Female,R-JR,82.9,84,6: 84kg,152.5,77.5,165,395,4,354.6
7015,Ebony Sylvester,Female,R-JR,81.1,84,6: 84kg,125,70,182.5,377.5,5,342.84
7015,Jessica Eberhart,Female,R-JR,76.5,84,6: 84kg,147.5,72.5,155,375,6,352.17
7015,Mayra Loaiza,Female,R-JR,77,84,6: 84kg,140,60,145,345,7,322.73
7015,Sarah Ferrell,Female,R-JR,77.3,84,6: 84kg,112.5,67.5,147.5,327.5,8,305.65
7015,Rachel Ellis,Female,R-MLO,72.6,84,6: 84kg,132.5,75,152.5,360,1,349.45
7015,Alicia Webb,Female,R-O,82.6,84,6: 84kg,190,107.5,200,497.5,1,447.45
7015,Cristi Bartlett,Female,R-O,82.4,84,6: 84kg,147.5,115,230,492.5,2,443.52
7015,Ogechi Akalegbere,Female,R-O,79.9,84,6: 84kg,175,95,182.5,452.5,3,414.33
7015,Kim Price,Female,R-O,82.3,84,6: 84kg,170,77.5,195,442.5,4,398.74
7015,Tiffiny Showman,Female,R-O,76.4,84,6: 84kg,165,82.5,192.5,440,5,413.54
7015,Gina Aversa,Female,R-O,78.7,84,6: 84kg,155,75,190,420,6,387.88
7015,Pomrening Stacie,Female,R-O,81.1,84,6: 84kg,145,97.5,175,417.5,7,379.17
7015,Kehaulani Richardson,Female,R-O,76,84,6: 84kg,152.5,80,172.5,405,8,381.86
7015,Alexandra Donald,Female,R-O,78.7,84,6: 84kg,132.5,85,182.5,400,9,369.41
7015,Amanda Smith,Female,R-O,83.7,84,6: 84kg,150,87.5,160,397.5,10,355.1
7015,Carlyn Todorow,Female,R-O,79.5,84,6: 84kg,140,77.5,175,392.5,11,360.4
7015,Katrina Diaz,Female,R-O,82.8,84,6: 84kg,147.5,72.5,170,390,12,350.33
7015,Caitlin Dunn,Female,R-O,81.2,84,6: 84kg,152.5,67.5,162.5,382.5,13,347.15
7015,Ebony Sylvester,Female,R-O,81.1,84,6: 84kg,125,70,182.5,377.5,14,342.84
7015,Kara Frazier,Female,R-O,82.8,84,6: 84kg,137.5,67.5,172.5,377.5,15,339.1
7015,MK Lander,Female,R-O,81.6,84,6: 84kg,120,82.5,165,367.5,16,332.66
7015,Saysha Heinzman,Female,R-O,81.2,84,6: 84kg,137.5,70,145,352.5,17,319.92
7015,Suhailly Matos,Female,R-O,81.5,84,6: 84kg,132.5,75,137.5,345,18,312.49
7015,Leah Wissow,Female,R-O,79.4,84,6: 84kg,132.5,65,145,342.5,19,314.72
7015,Yuliya Zamriy,Female,R-O,79.7,84,6: 84kg,125,70,140,335,20,307.17
7015,Cathy Cox,Female,R-O,76.8,84,6: 84kg,117.5,62.5,147.5,327.5,21,306.84
7015,Emily Finkelstein,Female,R-O,79.1,84,6: 84kg,107.5,67.5,150,325,22,299.28
7015,Nicole Fuentes,Female,R-O,83,84,6: 84kg,115,70,140,325,23,291.58
7015,Ana Perez,Female,R-O,83.1,84,6: 84kg,107.5,55,155,317.5,24,284.67
7015,Jessica Lane,Female,R-O,81.7,84,6: 84kg,107.5,50,140,297.5,25,269.12
7015,Stephanie Tracy,Female,R-O,82.3,84,6: 84kg,92.5,62.5,132.5,287.5,26,259.07
7015,Michelle Versace,Female,R-O,76.6,84,6: 84kg,105,52.5,115,272.5,27,255.71
7015,Kara Frazier,Female,R-O,82.8,84,6: 84kg,,,,,DQ,
7015,Alicia Webb,Female,R-M1a,82.6,84,6: 84kg,190,107.5,200,497.5,1,447.45
7015,Nikkie Durbin,Female,R-M1a,80.6,84,6: 84kg,125,57.5,150,332.5,2,302.99
7015,Cathy Cox,Female,R-M1a,76.8,84,6: 84kg,117.5,62.5,147.5,327.5,3,306.84
7015,Nicole Fuentes,Female,R-M1a,83,84,6: 84kg,115,70,140,325,4,291.58
7015,Beth Zellen,Female,R-M1a,77.6,84,6: 84kg,102.5,65,135,302.5,5,281.67
7015,Kathy Kazmierski,Female,R-M1a,74,84,6: 84kg,90,62.5,120,272.5,6,261.26
7015,MK Lander,Female,R-M1b,81.6,84,6: 84kg,120,82.5,165,367.5,1,332.66
7015,Mollie Roth,Female,R-M1b,73.9,84,6: 84kg,122.5,75,142.5,340,2,326.26
7015,Laura Reagle,Female,R-M2a,80.6,84,6: 84kg,137.5,70,157.5,365,1,332.6
7015,Kimberly Moser,Female,R-M2a,80.1,84,6: 84kg,75,47.5,100,222.5,2,203.45
7015,Lee Lipsitz,Female,R-M2a,73,84,6: 84kg,125,72.5,,,DQ,
7015,Diane Kuhn,Female,R-M2b,82.6,84,6: 84kg,142.5,77.5,152.5,372.5,1,335.03
7015,Janice Francis,Female,R-M2b,82.5,84,6: 84kg,105,60,115,280,2,251.99
7015,Pat Kroken,Female,R-M3b,82.6,84,6: 84kg,85,25,95,205,1,184.38
7015,Regina Hackney,Female,R-M4b,81,84,6: 84kg,67.5,47.5,110,225,1,204.48
7021,Julia Shropshire,Female,R-JR,83.1,84,6: 84kg,175.5,77.5,185,438,1,392.71
7021,Mercedes Vandaver,Female,R-JR,76.5,84,6: 84kg,142.5,87.5,165,395,2,370.95
7021,Emilia Sainato,Female,R-JR,82.3,84,6: 84kg,157.5,77.5,160,395,3,355.94
7021,Megan Auletta,Female,R-JR,81.1,84,6: 84kg,142.5,75,167.5,385,4,349.65
7021,Ebony Sylvester,Female,R-JR,82.4,84,6: 84kg,135,72.5,177.5,385,5,346.71
7021,Brittany Lyon,Female,R-JR,80.4,84,6: 84kg,122.5,67.5,152.5,342.5,6,312.53
7021,Brittany Bond,Female,R-JR,76.2,84,6: 84kg,127.5,62.5,145,335,7,315.36
7021,Katelynn Henderson,Female,R-JR,81.5,84,6: 84kg,135,60,137.5,332.5,8,301.17
7021,Karissa Murphy,Female,R-JR,83.6,84,6: 84kg,112.5,62.5,135,310,9,277.1
7021,Katharina Pajic,Female,R-JR,82.8,84,6: 84kg,110,52.5,137.5,300,10,269.48
7021,Victoria Osuna,Female,R-JR,75,84,6: 84kg,90,62.5,125,277.5,11,263.8
7021,Sebrina Davis,Female,R-M1,83.1,84,6: 84kg,182.5,105,225,512.5,1,459.51
7021,Alicia Webb,Female,R-M1,82.5,84,6: 84kg,192.5,107.5,190,490,2,440.98
7021,Lorin Blake,Female,R-M1,76.9,84,6: 84kg,145,75,167.5,387.5,3,362.77
7021,Lucky Sodhi,Female,R-M1,79.4,84,6: 84kg,137.5,72.5,177.5,387.5,4,356.07
7021,Brigette Killion,Female,R-M1,77.6,84,6: 84kg,112.5,97.5,165,375,5,349.17
7021,Donna Adams,Female,R-M1,82.8,84,6: 84kg,125,75,152.5,352.5,6,316.64
7021,Catherine McCall,Female,R-M1,80.3,84,6: 84kg,125,72.5,137.5,335,7,305.89
7021,Felicia Lyon,Female,R-M1,79.9,84,6: 84kg,112.5,55,115,282.5,8,258.67
7021,Marla Dean,Female,R-M1,79.5,84,6: 84kg,97.5,45,130,272.5,9,250.22
7021,Theresa Henderson,Female,R-M1,76.3,84,6: 84kg,,40,120,,DQ,
7021,Laurie MacDonald,Female,R-M2,79.1,84,6: 84kg,140,77.5,152.5,370,1,340.72
7021,Laura Reagle,Female,R-M2,81.5,84,6: 84kg,140,70,160,370,2,335.14
7021,Cindy Amatuzzo,Female,R-M2,80.6,84,6: 84kg,105,67.5,125,297.5,3,271.09
7021,Jeannine Cascadden,Female,R-M2,81.8,84,6: 84kg,102.5,60,122.5,285,4,257.64
7021,Kim Moser,Female,R-M2,80.1,84,6: 84kg,75,45,97.5,217.5,5,198.88
7021,Janice Francis,Female,R-M3,83.9,84,6: 84kg,105,57.5,140,302.5,1,269.91
7021,Pat Kroken,Female,R-M3,83.4,84,6: 84kg,77.5,32.5,105,215,2,192.42
7021,Barbara Parsons,Female,R-M3,80.7,84,6: 84kg,65,45,85,195,3,177.57
7021,Sebrina Davis,Female,R-O,83.1,84,6: 84kg,182.5,105,225,512.5,1,459.51
7021,Daniella Melo,Female,R-O,83,84,6: 84kg,187.5,105,205,497.5,2,446.34
7021,Natalie Hanson,Female,R-O,81.5,84,6: 84kg,190,112.5,190,492.5,3,446.1
7021,Alicia Webb,Female,R-O,82.5,84,6: 84kg,192.5,107.5,190,490,4,440.98
7021,Monet Bland,Female,R-O,82.8,84,6: 84kg,175,95,212.5,482.5,5,433.42
7021,Ogechi Akalegbere,Female,R-O,83.4,84,6: 84kg,185,107.5,185,477.5,6,427.35
7021,Tiffiny Wohlers,Female,R-O,79.1,84,6: 84kg,172.5,92.5,202.5,467.5,7,430.5
7021,Sammi Johnson,Female,R-O,82.1,84,6: 84kg,165,97.5,197.5,460,8,415.04
7021,Mariah Hamm,Female,R-O,83.2,84,6: 84kg,175,97.5,185,457.5,9,409.95
7021,Debbie Zeigler,Female,R-O,83.7,84,6: 84kg,177.5,95,182.5,455,10,406.47
7021,Mikelina Belaineh,Female,R-O,80.5,84,6: 84kg,165,82.5,197.5,445,11,405.78
7021,Kim Price,Female,R-O,82.8,84,6: 84kg,167.5,80,195,442.5,12,397.49
7021,Kehaulani Richardson,Female,R-O,83.7,84,6: 84kg,172.5,82.5,187.5,442.5,13,395.3
7021,Alexandra Donald,Female,R-O,83.8,84,6: 84kg,145,90,187.5,422.5,14,377.21
7021,Nikole Auger,Female,R-O,83.2,84,6: 84kg,152.5,85,182.5,420,15,376.34
7021,Christine Tomes,Female,R-O,80.1,84,6: 84kg,137.5,92.5,187.5,417.5,16,381.75
7021,Cynthia Hansen,Female,R-O,79.6,84,6: 84kg,145,80,187.5,412.5,17,378.5
7021,April Grey,Female,R-O,82.1,84,6: 84kg,155,92.5,165,412.5,18,372.18
7021,Aleah Mohamed,Female,R-O,74.7,84,6: 84kg,145,92.5,172.5,410,19,390.75
7021,Bailey Stenson,Female,R-O,81.9,84,6: 84kg,157.5,77.5,172.5,407.5,20,368.15
7021,Jacquelyn Alford,Female,R-O,83.2,84,6: 84kg,147.5,90,170,407.5,21,365.14
7021,Dawn Williams,Female,R-O,83.7,84,6: 84kg,150,97.5,155,402.5,22,359.57
7021,Ashley Donahue,Female,R-O,83.8,84,6: 84kg,132.5,90,177.5,400,23,357.12
7021,Emilia Sainato,Female,R-O,82.3,84,6: 84kg,157.5,77.5,160,395,24,355.94
7021,Jamie Hodges,Female,R-O,83.6,84,6: 84kg,142.5,80,172.5,395,25,353.08
7021,Caitlin Dunn,Female,R-O,80.2,84,6: 84kg,155,75,162.5,392.5,26,358.64
7021,Shauna Staveley,Female,R-O,81,84,6: 84kg,137.5,80,175,392.5,27,356.7
7021,Deanna Gerdesmeier,Female,R-O,82.8,84,6: 84kg,152.5,80,160,392.5,28,352.57
7021,Lorin Blake,Female,R-O,76.9,84,6: 84kg,145,75,167.5,387.5,29,362.77
7021,Niki Sims,Female,R-O,77.6,84,6: 84kg,125,82.5,180,387.5,30,360.81
7021,Yuliya Zamriy,Female,R-O,78.8,84,6: 84kg,142.5,80,165,387.5,31,357.61
7021,Nicole Myers,Female,R-O,82.2,84,6: 84kg,132.5,77.5,167.5,377.5,32,340.39
7021,Kayla Cueva,Female,R-O,81.6,84,6: 84kg,142.5,75,155,372.5,33,337.18
7021,Lindsey Cardinal,Female,R-O,81.9,84,6: 84kg,,112.5,200,,DQ,
7021,Sarah Hunt,Female,R-T1,82.7,84,6: 84kg,122.5,67.5,137.5,327.5,1,294.37
7021,Kaylee Therieau,Female,R-T2,75.2,84,6: 84kg,120,50,127.5,297.5,1,282.35
7021,Daniella Melo,Female,R-T3,83,84,6: 84kg,187.5,105,205,497.5,1,446.34
7021,Shelby Miles,Female,R-T3,77.5,84,6: 84kg,147.5,100,190,437.5,2,407.68
7021,Lacey Winters,Female,R-T3,83.1,84,6: 84kg,150,77.5,172.5,400,3,358.64
7028,Julia Shropshire,Female,R-JR,81.46,84,6: 84kg,187.5,92.5,205,485,1,439.42
7028,Amanda Lawrence,Female,R-JR,81.78,84,6: 84kg,207,85,192.5,484.5,2,438.05
7028,Katherine Ducotey,Female,R-JR,82.91,84,6: 84kg,172.5,115,175,462.5,3,415.17
7028,Ebony Sylvester,Female,R-JR,83.98,84,6: 84kg,152.5,90,202.5,445,4,396.87
7028,Megan Bigelow,Female,R-JR,81.62,84,6: 84kg,165,95,177.5,437.5,5,395.97
7028,Hannah Bryan,Female,R-JR,80.91,84,6: 84kg,160,95,175,430,6,391.01
7028,Brianna Ziegler,Female,R-JR,82.48,84,6: 84kg,147.5,92.5,182.5,422.5,7,380.29
7028,Megan Auletta,Female,R-JR,79.83,84,6: 84kg,147.5,80,180,407.5,8,373.31
7028,Caitlyn Eddy,Female,R-JR,75.52,84,6: 84kg,155,82.5,162.5,400,9,378.62
7028,Nancy Xia,Female,R-JR,83.37,84,6: 84kg,132.5,70,160,362.5,10,324.48
7028,Izzy Greenblatt,Female,R-JR,82.98,84,6: 84kg,135,65,157.5,357.5,11,320.78
7028,Madeline Churches,Female,R-JR,74.27,84,6: 84kg,127.5,67.5,137.5,332.5,12,318.04
7028,Melissa Granados,Female,R-JR,79.37,84,6: 84kg,127.5,,180,,DQ,
7028,Alicia Webb,Female,R-M1,83.73,84,6: 84kg,195,112.5,197.5,505,1,451.06
7028,April Grey,Female,R-M1,83.47,84,6: 84kg,157.5,92.5,182.5,432.5,2,386.91
7028,Lorin Blake,Female,R-M1,77.74,84,6: 84kg,150,75,162.5,387.5,3,360.43
7028,Donna Adams,Female,R-M1,82.48,84,6: 84kg,132.5,77.5,155,365,4,328.53
7028,Lee Lipsitz,Female,R-M2,77.22,84,6: 84kg,143,77.5,167.5,388,1,362.33
7028,Laura Reagle,Female,R-M2,79.96,84,6: 84kg,140,75,155,370,2,338.65
7028,Denise Demkowicz,Female,R-M2,83.2,84,6: 84kg,122.5,62.5,140,325,3,291.22
7028,Susan Wilson,Female,R-M2,83.03,84,6: 84kg,110,65,137.5,312.5,4,280.31
7028,Cindy Amatuzzo,Female,R-M2,81.88,84,6: 84kg,102.5,75,132.5,310,5,280.1
